transaction_id,date,time,branch_name,district,channel,transaction_type,card_type,account_type,amount_npr,response_code,response_message,transaction_status,customer_age,customer_gender,processing_time_ms
TXN0003373,2024-08-02,13:11:24,Bharatpur Branch,Chitwan,ATM,Mini Statement,Credit Card,Savings,0.0,00,Approved,Success,50,Female,603
TXN0003374,2024-08-02,14:01:53,Pokhara Lakeside,Kaski,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,36,Female,1178
TXN0003375,2024-08-02,15:04:29,Biratnagar Main,Morang,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,56,Male,1567
TXN0003376,2024-08-02,15:18:53,Biratnagar Main,Morang,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,18,Male,493
TXN0003377,2024-08-02,15:31:35,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Savings,1089.69,00,Approved,Success,20,Male,547
TXN0003378,2024-08-02,15:36:35,Dharan Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,48,Male,287
TXN0003379,2024-08-02,15:40:01,New Baneshwor,Kathmandu,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,54,Male,2094
TXN0003380,2024-08-02,16:09:32,New Baneshwor,Kathmandu,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,91,Issuer Unavailable,Reversed,60,Female,626
TXN0003381,2024-08-02,16:32:29,Pokhara Lakeside,Kaski,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,55,Male,1484
TXN0003382,2024-08-02,17:21:20,Biratnagar Main,Morang,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,00,Approved,Success,29,Female,1089
TXN0003383,2024-08-02,18:45:31,Pokhara Lakeside,Kaski,ATM,Mini Statement,Credit Card,Current,0.0,00,Approved,Success,29,Female,1298
TXN0003384,2024-08-02,20:39:23,Nepalgunj Branch,Banke,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,20,Female,682
TXN0003385,2024-08-03,02:28:32,Lalitpur Branch,Lalitpur,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,35,Female,796
TXN0003386,2024-08-03,07:15:31,Birgunj Branch,Parsa,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,39,Male,676
TXN0003387,2024-08-03,08:49:13,Hetauda Branch,Makwanpur,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,44,Female,1603
TXN0003388,2024-08-03,10:32:48,Hetauda Branch,Makwanpur,POS,Refund,Credit Card,Savings,904.69,00,Approved,Success,20,Female,577
TXN0003389,2024-08-03,11:48:18,Bhaktapur Branch,Bhaktapur,Internet Banking,Fund Transfer,N/A,Current,48973.37,00,Approved,Success,30,Female,134
TXN0003390,2024-08-03,13:45:17,Dharan Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,18,Male,560
TXN0003391,2024-08-03,14:51:42,Birgunj Branch,Parsa,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,20,Male,1351
TXN0003392,2024-08-03,14:53:32,Dhangadhi Branch,Kailali,Mobile Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,43,Female,425
TXN0003393,2024-08-03,15:28:54,Pokhara Lakeside,Kaski,Mobile Banking,Bill Payment,N/A,Savings,11182.85,00,Approved,Success,18,Female,565
TXN0003394,2024-08-03,16:45:08,Janakpur Branch,Dhanusha,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,48,Female,1337
TXN0003395,2024-08-03,17:17:25,New Baneshwor,Kathmandu,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,45,Female,891
TXN0003396,2024-08-03,21:41:41,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,29,Female,2053
TXN0003397,2024-08-04,00:59:58,Kathmandu Main,Kathmandu,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,39,Male,418
TXN0003398,2024-08-04,07:28:54,Janakpur Branch,Dhanusha,ATM,Cash Withdrawal,Debit Card,Current,1000.0,00,Approved,Success,33,Female,744
TXN0003399,2024-08-04,08:44:16,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Debit Card,Savings,8000.0,00,Approved,Success,37,Male,1684
TXN0003400,2024-08-04,12:41:29,Kathmandu Main,Kathmandu,Internet Banking,Fund Transfer,N/A,Savings,52662.55,00,Approved,Success,56,Female,668
TXN0003401,2024-08-04,13:38:29,New Baneshwor,Kathmandu,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,33,Male,631
TXN0003402,2024-08-04,14:08:51,Kathmandu Main,Kathmandu,ATM,Cash Withdrawal,Prepaid Card,Savings,2000.0,00,Approved,Success,51,Female,1494
TXN0003403,2024-08-04,16:19:09,Dhangadhi Branch,Kailali,ATM,Cash Withdrawal,Debit Card,Savings,15000.0,00,Approved,Success,34,,951
TXN0003404,2024-08-04,17:03:07,Bharatpur Branch,Chitwan,Mobile Banking,Fund Transfer,N/A,Fixed Deposit,35939.97,00,Approved,Success,41,Male,617
TXN0003405,2024-08-04,17:23:07,Butwal Branch,Rupandehi,Internet Banking,Fund Transfer,N/A,Savings,55698.8,00,Approved,Success,36,Male,400
TXN0003406,2024-08-04,19:33:16,Dharan Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Current,39132.64,00,Approved,Success,25,Female,221
TXN0003407,2024-08-04,19:39:38,Birgunj Branch,Parsa,POS,Refund,Credit Card,Savings,9405.99,00,Approved,Success,36,Female,473
TXN0003408,2024-08-04,20:17:57,Bharatpur Branch,Chitwan,Branch Counter,Cash Withdrawal,N/A,Current,20000.0,00,Approved,Success,25,Female,704
TXN0003409,2024-08-05,00:02:49,Biratnagar Main,Morang,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,45,Female,807
TXN0003410,2024-08-05,01:00:31,Kathmandu Main,Kathmandu,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,33,Male,950
TXN0003411,2024-08-05,03:34:54,Dharan Branch,Sunsari,Branch Counter,Cash Deposit,N/A,Savings,92787.48,00,Approved,Success,35,Male,1024
TXN0003412,2024-08-05,07:30:11,Bharatpur Branch,Chitwan,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,40,Female,1243
TXN0003413,2024-08-05,08:52:29,Biratnagar Main,Morang,POS,Refund,Debit Card,Savings,8762.22,00,Approved,Success,43,Male,845
TXN0003414,2024-08-05,10:05:27,Hetauda Branch,Makwanpur,Mobile Banking,Bill Payment,N/A,Savings,11801.55,00,Approved,Success,36,Female,479
TXN0003415,2024-08-05,10:11:18,Kathmandu Main,Kathmandu,Mobile Banking,Fund Transfer,N/A,Savings,69608.9,00,Approved,Success,40,Male,723
TXN0003416,2024-08-05,10:40:20,Birgunj Branch,Parsa,POS,Purchase,Debit Card,Savings,8312.07,00,Approved,Success,31,Male,164
TXN0003417,2024-08-05,11:05:37,Janakpur Branch,Dhanusha,Mobile Banking,Mobile Top-up,N/A,Savings,100.0,00,Approved,Success,32,Female,387
TXN0003418,2024-08-05,11:16:27,Butwal Branch,Rupandehi,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,37,Female,1642
TXN0003419,2024-08-05,11:41:16,Butwal Branch,Rupandehi,Branch Counter,Fund Transfer,N/A,Savings,30766.93,00,Approved,Success,50,Male,320
TXN0003420,2024-08-05,12:15:41,Dharan Branch,Sunsari,Mobile Banking,Bill Payment,N/A,Savings,8722.77,00,Approved,Success,25,Female,574
TXN0003421,2024-08-05,15:03:18,Butwal Branch,Rupandehi,POS,Refund,Prepaid Card,Savings,6494.41,00,Approved,Success,60,Male,782
TXN0003422,2024-08-05,15:46:37,Kathmandu Main,Kathmandu,Mobile Banking,QR Payment,N/A,Savings,2370.24,00,Approved,Success,75,Male,222
TXN0003423,2024-08-05,17:18:24,Bharatpur Branch,Chitwan,POS,Purchase,Credit Card,Savings,4912.06,96,System Malfunction,Failed,25,Male,436
TXN0003424,2024-08-05,17:58:29,Biratnagar Main,Morang,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,20,Female,491
TXN0003425,2024-08-05,18:52:44,Lalitpur Branch,Lalitpur,ATM,Cash Withdrawal,Debit Card,Savings,3000.0,00,Approved,Success,34,Male,1271
TXN0003426,2024-08-05,19:57:23,Lalitpur Branch,Lalitpur,ATM,Cash Withdrawal,Debit Card,Current,5000.0,00,Approved,Success,,Female,1415
TXN0003427,2024-08-05,20:26:42,Hetauda Branch,Makwanpur,Mobile Banking,Bill Payment,N/A,Savings,10310.9,00,Approved,Success,35,Male,595
TXN0003428,2024-08-06,03:22:11,Dhangadhi Branch,Kailali,POS,Refund,Debit Card,Savings,8481.39,00,Approved,Success,31,Male,505
TXN0003429,2024-08-06,03:50:42,Kathmandu Main,Kathmandu,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,44,Male,839
TXN0003430,2024-08-06,09:08:10,Kathmandu Main,Kathmandu,POS,Purchase,Debit Card,Savings,6708.29,00,Approved,Success,56,Male,526
TXN0003431,2024-08-06,09:41:43,Lalitpur Branch,Lalitpur,ATM,Cash Withdrawal,Debit Card,Savings,3000.0,00,Approved,Success,28,Male,1264
TXN0003432,2024-08-06,10:03:16,Kathmandu Main,Kathmandu,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,45,Male,476
TXN0003433,2024-08-06,10:30:25,ITAHARI BRANCH,Sunsari,ATM,Cash Withdrawal,Debit Card,Current,10000.0,05,Do Not Honor,Timeout,20,,1186
TXN0003434,2024-08-06,10:35:27,Pokhara Lakeside,Kaski,Mobile Banking,Fund Transfer,N/A,Savings,83471.33,00,Approved,Success,,Male,407
TXN0003435,2024-08-06,11:02:16,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Fixed Deposit,1452.73,00,Approved,Success,18,Female,316
TXN0003436,2024-08-06,12:27:24,Bhaktapur Branch,Bhaktapur,Branch Counter,Cash Withdrawal,N/A,Savings,1500.0,00,Approved,Success,28,Male,390
TXN0003437,2024-08-06,12:47:36,Butwal Branch,Rupandehi,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,43,Female,1085
TXN0003438,2024-08-06,12:51:27,Biratnagar Main,Morang,ATM,Cash Withdrawal,Debit Card,Current,8000.0,00,Approved,Success,27,Male,1087
TXN0003439,2024-08-06,13:04:31,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,18,Male,646
TXN0003440,2024-08-06,13:08:34,Bharatpur Branch,Chitwan,Branch Counter,Fund Transfer,N/A,Savings,18797.25,00,Approved,Success,51,Male,614
TXN0003441,2024-08-06,13:21:18,Hetauda Branch,Makwanpur,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,34,Male,1490
TXN0003442,2024-08-06,16:06:23,Bharatpur Branch,Chitwan,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,33,Male,1303
TXN0003443,2024-08-06,16:26:18,New Baneshwor,Kathmandu,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,18,Female,771
TXN0003444,2024-08-06,16:26:51,Birgunj Branch,Parsa,ATM,Mini Statement,Debit Card,Savings,0.0,96,System Malfunction,Timeout,51,Female,1537
TXN0003445,2024-08-06,17:00:16,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Savings,4932.62,00,Approved,Success,18,Female,588
TXN0003446,2024-08-07,00:00:19,LALITPUR BRANCH,Lalitpur,Mobile Banking,Fund Transfer,N/A,Savings,63366.56,51,Insufficient Funds,Timeout,28,Female,348
TXN0003447,2024-08-07,01:02:03,Biratnagar Main,Morang,Mobile Banking,Bill Payment,N/A,Current,8741.39,00,Approved,Success,33,Male,990
TXN0003448,2024-08-07,06:15:30,Biratnagar Main,Morang,ATM,Balance Inquiry,Debit Card,Savings,0.0,96,System Malfunction,Timeout,26,Female,1770
TXN0003449,2024-08-07,09:16:51,New Baneshwor,Kathmandu,POS,Refund,Debit Card,Savings,2417.92,00,Approved,Success,32,Male,937
TXN0003450,2024-08-07,09:39:56,Janakpur Branch,Dhanusha,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,35,Male,1471
TXN0003451,2024-08-07,10:35:33,Butwal Branch,Rupandehi,POS,Refund,Debit Card,Savings,3660.98,51,Insufficient Funds,Timeout,40,Female,521
TXN0003452,2024-08-07,11:52:30,Dhangadhi Branch,Kailali,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,27,Female,951
TXN0003453,2024-08-07,12:15:57,Bharatpur Branch,Chitwan,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,54,Male,581
TXN0003454,2024-08-07,12:54:12,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,42,Male,1069
TXN0003455,2024-08-07,12:58:57,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,,Male,1227
TXN0003456,2024-08-07,14:41:40,Kathmandu Main,Kathmandu,POS,Purchase,Prepaid Card,Savings,292.46,00,Approved,Success,37,Female,467
TXN0003457,2024-08-07,15:40:52,Kathmandu Main,Kathmandu,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,40,Male,1056
TXN0003458,2024-08-07,16:23:48,Nepalgunj Branch,Banke,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,23,Female,1183
TXN0003459,2024-08-07,17:46:31,Lalitpur Branch,Lalitpur,Internet Banking,Statement Download,N/A,Current,0.0,00,Approved,Success,41,Female,610
TXN0003460,2024-08-08,07:32:09,Pokhara Lakeside,Kaski,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,18,Male,270
TXN0003461,2024-08-08,10:12:05,Pokhara Lakeside,Kaski,Mobile Banking,Mobile Top-up,N/A,Savings,1000.0,51,Insufficient Funds,Failed,29,Female,802
TXN0003462,2024-08-08,10:32:37,New Baneshwor,Kathmandu,POS,Purchase,Debit Card,Savings,6054.84,00,Approved,Success,38,Male,870
TXN0003463,2024-08-08,11:05:08,Biratnagar Main,Morang,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,35,Male,489
TXN0003464,2024-08-08,12:29:58,Biratnagar Main,Morang,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,36,Male,1054
TXN0003465,2024-08-08,13:17:59,Birgunj Branch,Parsa,Branch Counter,Cash Deposit,N/A,Savings,8447.36,00,Approved,Success,18,Female,187
TXN0003466,2024-08-08,13:26:40,Bharatpur Branch,Chitwan,ATM,Balance Inquiry,Debit Card,Savings,0.0,91,Issuer Unavailable,Failed,52,Female,1249
TXN0003467,2024-08-08,13:27:04,Nepalgunj Branch,Banke,Branch Counter,Fund Transfer,N/A,Savings,26125.76,00,Approved,Success,29,Male,805
TXN0003468,2024-08-08,13:52:09,Pokhara Lakeside,Kaski,ATM,Cash Withdrawal,Debit Card,Savings,8000.0,00,Approved,Success,21,Female,663
TXN0003469,2024-08-08,14:04:06,Birgunj Branch,Parsa,POS,Purchase,Credit Card,Savings,12905.59,00,Approved,Success,36,Male,485
TXN0003470,2024-08-08,14:18:58,Lalitpur Branch,Lalitpur,POS,Refund,Debit Card,Savings,102.93,00,Approved,Success,51,Male,362
TXN0003471,2024-08-08,14:53:30,New Baneshwor,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,45,Female,1358
TXN0003472,2024-08-08,15:08:41,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Debit Card,Savings,0.0,51,Insufficient Funds,Failed,37,Male,1365
TXN0003473,2024-08-08,16:59:48,Butwal Branch,Rupandehi,ATM,Cash Withdrawal,Credit Card,Savings,2000.0,00,Approved,Success,35,Female,1088
TXN0003474,2024-08-08,17:00:13,Dhangadhi Branch,Kailali,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,31,Female,1610
TXN0003475,2024-08-08,18:06:05,Biratnagar Main,Morang,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,40,Female,787
TXN0003476,2024-08-08,18:12:00,Kathmandu Main,Kathmandu,POS,Purchase,Debit Card,Savings,5158.71,00,Approved,Success,29,Male,647
TXN0003477,2024-08-08,21:47:51,Dharan Branch,Sunsari,Internet Banking,Fund Transfer,N/A,Savings,59093.81,00,Approved,Success,37,Male,476
TXN0003478,2024-08-09,02:41:45,Kathmandu Main,Kathmandu,POS,Purchase,Debit Card,Savings,14303.18,00,Approved,Success,,Female,463
TXN0003479,2024-08-09,04:14:48,Hetauda Branch,Makwanpur,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,30,Female,1358
TXN0003480,2024-08-09,07:01:33,Kathmandu Main,Kathmandu,Internet Banking,Bill Payment,N/A,Savings,8756.07,00,Approved,Success,18,Female,556
TXN0003481,2024-08-09,08:48:02,New Baneshwor,Kathmandu,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,18,Female,984
TXN0003482,2024-08-09,09:18:36,Janakpur Branch,Dhanusha,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,24,Male,1494
TXN0003483,2024-08-09,10:22:16,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,44,Female,1277
TXN0003484,2024-08-09,10:32:30,Nepalgunj Branch,Banke,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,30,Female,1048
TXN0003485,2024-08-09,11:22:39,Kathmandu Main,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,36,Female,1351
TXN0003486,2024-08-09,12:06:24,Itahari Branch,Sunsari,POS,Refund,Debit Card,Savings,8309.14,00,Approved,Success,53,Male,471
TXN0003487,2024-08-09,12:07:08,Dhangadhi Branch,Kailali,Branch Counter,Cash Withdrawal,N/A,Savings,3000.0,00,Approved,Success,18,Female,488
TXN0003488,2024-08-09,12:16:54,Dhangadhi Branch,Kailali,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,33,Female,620
TXN0003489,2024-08-09,12:24:25,Birgunj Branch,Parsa,POS,Refund,Debit Card,Savings,3032.81,00,Approved,Success,48,Male,583
TXN0003490,2024-08-09,12:45:01,Pokhara Lakeside,Kaski,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,00,Approved,Success,34,Male,750
TXN0003491,2024-08-09,13:10:26,Pokhara Lakeside,Kaski,Mobile Banking,QR Payment,N/A,Current,3276.65,00,Approved,Success,39,Female,640
TXN0003492,2024-08-09,14:03:42,Bharatpur Branch,Chitwan,POS,Purchase,Debit Card,Current,1211.06,00,Approved,Success,32,Male,854
TXN0003493,2024-08-09,14:29:50,Bharatpur Branch,Chitwan,POS,Purchase,Debit Card,Savings,890.92,00,Approved,Success,32,Female,591
TXN0003494,2024-08-09,14:39:05,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Prepaid Card,Savings,0.0,14,Invalid Card,Reversed,37,Female,814
TXN0003495,2024-08-09,14:53:43,Butwal Branch,Rupandehi,Internet Banking,Statement Download,N/A,Savings,0.0,96,System Malfunction,Failed,38,Female,493
TXN0003496,2024-08-09,15:04:18,Pokhara Lakeside,Kaski,ATM,Cash Withdrawal,Debit Card,Savings,2500.0,00,Approved,Success,18,Male,1634
TXN0003497,2024-08-09,15:58:31,Pokhara Lakeside,Kaski,Mobile Banking,Fund Transfer,N/A,Savings,63744.17,00,Approved,Success,18,Male,392
TXN0003498,2024-08-09,16:44:22,Kathmandu Main,Kathmandu,Mobile Banking,Fund Transfer,N/A,Current,80527.8,00,Approved,Success,42,Male,874
TXN0003499,2024-08-09,17:18:52,Lalitpur Branch,Lalitpur,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,22,Male,1238
TXN0003500,2024-08-10,00:47:48,Nepalgunj Branch,Banke,POS,Refund,Credit Card,Savings,2534.25,00,Approved,Success,44,Female,464
TXN0003501,2024-08-10,00:59:51,Bharatpur Branch,Chitwan,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,36,Female,1312
TXN0003502,2024-08-10,03:54:51,Biratnagar Main,Morang,POS,Refund,Prepaid Card,Current,6596.2,00,Approved,Success,26,Male,745
TXN0003503,2024-08-10,07:32:01,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,10481.14,00,Approved,Success,,Female,632
TXN0003504,2024-08-10,08:04:41,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,12665.58,00,Approved,Success,26,Male,702
TXN0003505,2024-08-10,08:38:45,Lalitpur Branch,Lalitpur,Mobile Banking,Bill Payment,N/A,Savings,10486.66,00,Approved,Success,23,Female,934
TXN0003506,2024-08-10,10:18:40,Itahari Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,35,Male,298
TXN0003507,2024-08-10,10:27:02,New Baneshwor,Kathmandu,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,29,Female,1209
TXN0003508,2024-08-10,11:56:26,Janakpur Branch,Dhanusha,POS,Purchase,Debit Card,Fixed Deposit,2668.73,00,Approved,Success,18,Female,563
TXN0003509,2024-08-10,12:36:39,Butwal Branch,Rupandehi,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,18,Female,802
TXN0003510,2024-08-10,12:38:20,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,47,Male,1174
TXN0003511,2024-08-10,13:08:55,Kathmandu Main,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,38,Male,513
TXN0003512,2024-08-10,13:54:17,Butwal Branch,Rupandehi,ATM,Balance Inquiry,Credit Card,Savings,0.0,00,Approved,Success,36,Female,1040
TXN0003513,2024-08-10,14:09:48,Bhaktapur Branch,Bhaktapur,Mobile Banking,Fund Transfer,N/A,Savings,30137.22,00,Approved,Success,36,Female,559
TXN0003514,2024-08-10,14:29:39,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Savings,6373.98,00,Approved,Success,25,Female,809
TXN0003515,2024-08-10,15:55:07,Dharan Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,500.0,00,Approved,Success,33,Male,560
TXN0003516,2024-08-10,17:35:04,Itahari Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Savings,2863.42,00,Approved,Success,39,Male,622
TXN0003517,2024-08-10,18:39:57,Nepalgunj Branch,Banke,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,29,Female,475
TXN0003518,2024-08-10,18:59:05,Nepalgunj Branch,Banke,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,37,Male,1218
TXN0003519,2024-08-10,19:45:20,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Savings,1885.58,00,Approved,Success,39,Male,539
TXN0003520,2024-08-10,19:48:53,Dharan Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Fixed Deposit,500.0,00,Approved,Success,18,Male,514
TXN0003521,2024-08-10,21:48:44,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,1500.0,00,Approved,Success,52,Female,1489
TXN0003522,2024-08-11,08:25:54,Itahari Branch,Sunsari,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,31,Male,1222
TXN0003523,2024-08-11,11:14:02,Bhaktapur Branch,Bhaktapur,Mobile Banking,Mobile Top-up,N/A,Savings,500.0,00,Approved,Success,34,Female,721
TXN0003524,2024-08-11,11:24:05,Janakpur Branch,Dhanusha,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,32,Female,1043
TXN0003525,2024-08-11,13:06:42,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,54,Female,1116
TXN0003526,2024-08-11,13:26:55,Janakpur Branch,Dhanusha,Mobile Banking,QR Payment,N/A,Savings,278.79,00,Approved,Success,48,Female,679
TXN0003527,2024-08-11,13:42:52,Dhangadhi Branch,Kailali,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,45,,1262
TXN0003528,2024-08-11,14:05:54,Bhaktapur Branch,Bhaktapur,Mobile Banking,Mobile Top-up,N/A,Fixed Deposit,100.0,00,Approved,Success,40,Female,549
TXN0003529,2024-08-11,14:29:19,Lalitpur Branch,Lalitpur,Mobile Banking,Bill Payment,N/A,Savings,3069.74,00,Approved,Success,37,Male,662
TXN0003530,2024-08-11,15:38:57,Lalitpur Branch,Lalitpur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,54,Male,1299
TXN0003531,2024-08-11,17:27:42,Birgunj Branch,Parsa,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,00,Approved,Success,51,Female,1122
TXN0003532,2024-08-11,18:28:41,Bhaktapur Branch,Bhaktapur,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,18,Female,478
TXN0003533,2024-08-11,21:31:50,Butwal Branch,Rupandehi,POS,Purchase,Debit Card,Savings,3950.11,00,Approved,Success,30,Male,469
TXN0003534,2024-08-11,23:03:26,Lalitpur Branch,Lalitpur,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,42,Female,957
